id,label
59440,0
59441,0
59442,0
59443,2
59444,1
59445,2
59446,1
59447,0
59448,1
59449,1
59450,0
59451,1
59452,1
59453,2
59454,2
59455,2
59456,0
59457,0
59458,0
59459,0
59460,0
59461,1
59462,0
59463,2
59464,1
59465,0
59466,0
59467,0
59468,0
59469,0
59470,0
59471,0
59472,0
59473,1
59474,0
59475,0
59476,0
59477,1
59478,0
59479,2
59480,0
59481,1
59482,2
59483,1
59484,2
59485,0
59486,0
59487,0
59488,1
59489,0
59490,1
59491,0
59492,2
59493,1
59494,1
59495,0
59496,0
59497,2
59498,0
59499,1
59500,2
59501,0
59502,0
59503,0
59504,0
59505,1
59506,2
59507,0
59508,0
59509,2
59510,2
59511,0
59512,0
59513,2
59514,2
59515,2
59516,0
59517,1
59518,1
59519,2
59520,1
59521,2
59522,0
59523,2
59524,1
59525,2
59526,0
59527,0
59528,1
59529,1
59530,2
59531,0
59532,2
59533,1
59534,2
59535,0
59536,1
59537,2
59538,2
59539,0
59540,2
59541,0
59542,2
59543,1
59544,2
59545,0
59546,1
59547,1
59548,2
59549,1
59550,0
59551,1
59552,2
59553,2
59554,1
59555,0
59556,0
59557,2
59558,1
59559,1
59560,2
59561,0
59562,2
59563,1
59564,1
59565,1
59566,2
59567,0
59568,2
59569,0
59570,0
59571,0
59572,0
59573,2
59574,1
59575,2
59576,1
59577,1
59578,1
59579,2
59580,1
59581,1
59582,2
59583,0
59584,0
59585,1
59586,0
59587,2
59588,1
59589,2
59590,1
59591,0
59592,0
59593,0
59594,2
59595,1
59596,2
59597,1
59598,0
59599,1
59600,0
59601,1
59602,0
59603,0
59604,2
59605,1
59606,0
59607,0
59608,0
59609,0
59610,0
59611,0
59612,1
59613,0
59614,1
59615,1
59616,0
59617,1
59618,0
59619,0
59620,0
59621,2
59622,1
59623,0
59624,1
59625,2
59626,0
59627,2
59628,2
59629,1
59630,0
59631,0
59632,0
59633,0
59634,1
59635,2
59636,0
59637,2
59638,2
59639,0
59640,1
59641,1
59642,2
59643,2
59644,1
59645,2
59646,1
59647,0
59648,2
59649,2
59650,0
59651,1
59652,2
59653,0
59654,2
59655,2
59656,2
59657,2
59658,2
59659,1
59660,1
59661,2
59662,1
59663,0
59664,2
59665,1
59666,0
59667,2
59668,2
59669,1
59670,2
59671,1
59672,1
59673,0
59674,1
59675,1
59676,2
59677,0
59678,1
59679,1
59680,2
59681,2
59682,1
59683,0
59684,0
59685,1
59686,1
59687,0
59688,2
59689,2
59690,1
59691,1
59692,0
59693,2
59694,1
59695,1
59696,0
59697,2
59698,1
59699,0
59700,1
59701,0
59702,0
59703,2
59704,2
59705,0
59706,0
59707,2
59708,2
59709,0
59710,0
59711,2
59712,1
59713,0
59714,2
59715,0
59716,0
59717,0
59718,1
59719,1
59720,2
59721,1
59722,0
59723,0
59724,0
59725,1
59726,0
59727,0
59728,2
59729,2
59730,0
59731,0
59732,0
59733,0
59734,0
59735,0
59736,0
59737,0
59738,0
59739,2
59740,0
59741,0
59742,1
59743,0
59744,0
59745,0
59746,0
59747,0
59748,2
59749,0
59750,2
59751,0
59752,0
59753,0
59754,2
59755,2
59756,0
59757,2
59758,0
59759,0
59760,0
59761,2
59762,2
59763,0
59764,0
59765,0
59766,0
59767,1
59768,0
59769,0
59770,0
59771,0
59772,1
59773,2
59774,2
59775,0
59776,0
59777,0
59778,2
59779,1
59780,2
59781,2
59782,1
59783,1
59784,0
59785,2
59786,2
59787,1
59788,0
59789,1
59790,2
59791,0
59792,2
59793,0
59794,0
59795,0
59796,0
59797,0
59798,1
59799,0
59800,2
59801,2
59802,0
59803,2
59804,0
59805,1
59806,2
59807,1
59808,0
59809,2
59810,2
59811,1
59812,1
59813,1
59814,2
59815,2
59816,1
59817,2
59818,0
59819,1
59820,2
59821,0
59822,0
59823,1
59824,0
59825,2
59826,0
59827,1
59828,2
59829,0
59830,2
59831,2
59832,0
59833,1
59834,2
59835,2
59836,2
59837,1
59838,0
59839,0
59840,2
59841,1
59842,2
59843,0
59844,0
59845,1
59846,0
59847,0
59848,0
59849,0
59850,2
59851,2
59852,1
59853,1
59854,0
59855,0
59856,2
59857,0
59858,0
59859,1
59860,2
59861,0
59862,2
59863,0
59864,0
59865,0
59866,0
59867,2
59868,2
59869,1
59870,0
59871,0
59872,0
59873,0
59874,1
59875,0
59876,2
59877,0
59878,2
59879,1
59880,1
59881,0
59882,2
59883,1
59884,1
59885,1
59886,0
59887,1
59888,0
59889,1
59890,1
59891,2
59892,0
59893,0
59894,0
59895,2
59896,0
59897,0
59898,0
59899,1
59900,0
59901,2
59902,2
59903,0
59904,0
59905,0
59906,0
59907,2
59908,2
59909,2
59910,0
59911,2
59912,0
59913,2
59914,1
59915,1
59916,2
59917,0
59918,1
59919,1
59920,2
59921,1
59922,1
59923,2
59924,1
59925,0
59926,0
59927,2
59928,0
59929,2
59930,0
59931,0
59932,2
59933,0
59934,0
59935,1
59936,1
59937,1
59938,2
59939,0
59940,0
59941,1
59942,0
59943,0
59944,0
59945,0
59946,2
59947,0
59948,2
59949,0
59950,0
59951,0
59952,0
59953,0
59954,0
59955,1
59956,1
59957,2
59958,2
59959,1
59960,2
59961,0
59962,0
59963,1
59964,0
59965,0
59966,1
59967,1
59968,1
59969,0
59970,2
59971,0
59972,2
59973,1
59974,2
59975,0
59976,1
59977,2
59978,2
59979,0
59980,0
59981,0
59982,0
59983,0
59984,0
59985,0
59986,0
59987,0
59988,0
59989,0
59990,0
59991,0
59992,1
59993,1
59994,2
59995,1
59996,1
59997,0
59998,1
59999,0
60000,1
60001,0
60002,0
60003,0
60004,0
60005,2
60006,0
60007,0
60008,1
60009,2
60010,2
60011,0
60012,0
60013,2
60014,0
60015,0
60016,2
60017,1
60018,0
60019,0
60020,0
60021,1
60022,1
60023,0
60024,0
60025,1
60026,1
60027,0
60028,2
60029,1
60030,2
60031,0
60032,1
60033,2
60034,2
60035,2
60036,0
60037,1
60038,0
60039,0
60040,0
60041,2
60042,0
60043,0
60044,1
60045,0
60046,2
60047,0
60048,1
60049,0
60050,0
60051,0
60052,0
60053,0
60054,0
60055,1
60056,1
60057,0
60058,1
60059,0
60060,0
60061,2
60062,2
60063,1
60064,0
60065,0
60066,0
60067,0
60068,0
60069,0
60070,0
60071,1
60072,2
60073,1
60074,1
60075,1
60076,0
60077,0
60078,0
60079,0
60080,0
60081,0
60082,0
60083,0
60084,0
60085,0
60086,1
60087,0
60088,0
60089,2
60090,0
60091,0
60092,1
60093,1
60094,2
60095,1
60096,1
60097,1
60098,1
60099,2
60100,2
60101,2
60102,2
60103,0
60104,1
60105,2
60106,2
60107,0
60108,2
60109,1
60110,2
60111,2
60112,1
60113,0
60114,0
60115,1
60116,1
60117,2
60118,2
60119,2
60120,1
60121,2
60122,1
60123,1
60124,1
60125,1
60126,1
60127,2
60128,2
60129,2
60130,1
60131,1
60132,1
60133,1
60134,1
60135,2
60136,2
60137,1
60138,1
60139,0
60140,2
60141,1
60142,1
60143,0
60144,2
60145,1
60146,0
60147,2
60148,2
60149,1
60150,0
60151,2
60152,1
60153,0
60154,0
60155,0
60156,0
60157,0
60158,2
60159,1
60160,1
60161,1
60162,1
60163,1
60164,2
60165,1
60166,0
60167,1
60168,1
60169,1
60170,0
60171,0
60172,0
60173,2
60174,1
60175,2
60176,2
60177,1
60178,2
60179,1
60180,0
60181,0
60182,1
60183,0
60184,0
60185,1
60186,2
60187,0
60188,1
60189,1
60190,0
60191,0
60192,0
60193,0
60194,0
60195,0
60196,0
60197,0
60198,0
60199,0
60200,1
60201,0
60202,0
60203,0
60204,1
60205,0
60206,0
60207,0
60208,2
60209,1
60210,1
60211,0
60212,2
60213,2
60214,2
60215,0
60216,2
60217,0
60218,1
60219,1
60220,0
60221,0
60222,2
60223,1
60224,1
60225,1
60226,0
60227,0
60228,1
60229,1
60230,2
60231,1
60232,0
60233,1
60234,0
60235,1
60236,1
60237,0
60238,1
60239,1
60240,1
60241,1
60242,0
60243,0
60244,1
60245,2
60246,2
60247,0
60248,0
60249,1
60250,0
60251,1
60252,0
60253,1
60254,2
60255,0
60256,0
60257,1
60258,0
60259,1
60260,0
60261,1
60262,0
60263,0
60264,0
60265,2
60266,0
60267,1
60268,0
60269,2
60270,0
60271,0
60272,1
60273,1
60274,2
60275,2
60276,0
60277,0
60278,1
60279,1
60280,0
60281,0
60282,2
60283,0
60284,1
60285,0
60286,0
60287,0
60288,1
60289,0
60290,0
60291,1
60292,1
60293,0
60294,1
60295,1
60296,2
60297,1
60298,0
60299,1
60300,2
60301,2
60302,2
60303,0
60304,0
60305,0
60306,2
60307,0
60308,1
60309,1
60310,0
60311,0
60312,1
60313,0
60314,0
60315,2
60316,0
60317,2
60318,2
60319,1
60320,1
60321,0
60322,2
60323,2
60324,1
60325,2
60326,2
60327,1
60328,2
60329,1
60330,2
60331,2
60332,1
60333,2
60334,0
60335,0
60336,1
60337,2
60338,2
60339,2
60340,0
60341,0
60342,0
60343,0
60344,0
60345,2
60346,2
60347,2
60348,0
60349,1
60350,1
60351,1
60352,1
60353,0
60354,2
60355,0
60356,2
60357,0
60358,1
60359,2
60360,1
60361,0
60362,1
60363,1
60364,2
60365,0
60366,2
60367,2
60368,1
60369,1
60370,1
60371,0
60372,0
60373,0
60374,1
60375,0
60376,1
60377,0
60378,2
60379,2
60380,0
60381,2
60382,2
60383,2
60384,0
60385,1
60386,2
60387,2
60388,0
60389,2
60390,2
60391,2
60392,0
60393,1
60394,1
60395,2
60396,0
60397,2
60398,1
60399,2
60400,0
60401,2
60402,0
60403,1
60404,1
60405,0
60406,1
60407,1
60408,2
60409,2
60410,0
60411,2
60412,2
60413,1
60414,2
60415,1
60416,2
60417,2
60418,2
60419,2
60420,2
60421,1
60422,1
60423,1
60424,1
60425,2
60426,1
60427,2
60428,2
60429,0
60430,1
60431,1
60432,0
60433,2
60434,0
60435,1
60436,2
60437,2
60438,1
60439,2
60440,1
60441,2
60442,2
60443,2
60444,2
60445,2
60446,0
60447,0
60448,1
60449,1
60450,2
60451,1
60452,0
60453,2
60454,0
60455,0
60456,1
60457,0
60458,0
60459,1
60460,0
60461,1
60462,0
60463,2
60464,0
60465,2
60466,1
60467,2
60468,0
60469,1
60470,0
60471,2
60472,1
60473,1
60474,0
60475,0
60476,0
60477,1
60478,1
60479,2
60480,0
60481,0
60482,0
60483,0
60484,1
60485,0
60486,0
60487,0
60488,0
60489,0
60490,0
60491,2
60492,0
60493,0
60494,0
60495,0
60496,0
60497,0
60498,0
60499,2
60500,0
60501,1
60502,0
60503,0
60504,0
60505,0
60506,0
60507,0
60508,2
60509,0
60510,2
60511,1
60512,0
60513,1
60514,0
60515,0
60516,1
60517,0
60518,0
60519,0
60520,0
60521,0
60522,2
60523,0
60524,0
60525,0
60526,2
60527,1
60528,1
60529,0
60530,0
60531,0
60532,0
60533,0
60534,0
60535,0
60536,0
60537,2
60538,0
60539,0
60540,0
60541,0
60542,0
60543,0
60544,0
60545,0
60546,0
60547,0
60548,2
60549,0
60550,0
60551,1
60552,2
60553,0
60554,0
60555,2
60556,0
60557,0
60558,0
60559,1
60560,2
60561,2
60562,0
60563,0
60564,0
60565,0
60566,1
60567,0
60568,2
60569,0
60570,0
60571,0
60572,0
60573,1
60574,0
60575,1
60576,0
60577,0
60578,0
60579,0
60580,0
60581,0
60582,0
60583,0
60584,1
60585,0
60586,1
60587,0
60588,1
60589,1
60590,1
60591,0
60592,0
60593,1
60594,0
60595,2
60596,2
60597,0
60598,2
60599,0
60600,2
60601,0
60602,0
60603,0
60604,0
60605,0
60606,0
60607,0
60608,0
60609,0
60610,0
60611,0
60612,0
60613,0
60614,1
60615,1
60616,2
60617,0
60618,1
60619,2
60620,1
60621,2
60622,1
60623,1
60624,1
60625,2
60626,1
60627,2
60628,0
60629,2
60630,2
60631,2
60632,2
60633,1
60634,0
60635,0
60636,0
60637,2
60638,0
60639,2
60640,0
60641,2
60642,2
60643,0
60644,0
60645,0
60646,2
60647,2
60648,0
60649,1
60650,0
60651,1
60652,1
60653,0
60654,0
60655,2
60656,2
60657,0
60658,1
60659,0
60660,1
60661,1
60662,1
60663,0
60664,1
60665,0
60666,2
60667,0
60668,1
60669,1
60670,0
60671,0
60672,0
60673,1
60674,2
60675,0
60676,0
60677,0
60678,2
60679,0
60680,0
60681,1
60682,1
60683,1
60684,1
60685,2
60686,2
60687,1
60688,2
60689,0
60690,0
60691,0
60692,1
60693,1
60694,0
60695,0
60696,0
60697,0
60698,0
60699,2
60700,0
60701,0
60702,0
60703,0
60704,0
60705,0
60706,0
60707,1
60708,0
60709,1
60710,1
60711,2
60712,0
60713,0
60714,2
60715,1
60716,2
60717,1
60718,1
60719,1
60720,0
60721,0
60722,1
60723,0
60724,0
60725,0
60726,0
60727,2
60728,1
60729,1
60730,1
60731,0
60732,1
60733,0
60734,2
60735,1
60736,1
60737,2
60738,1
60739,0
60740,0
60741,1
60742,2
60743,1
60744,0
60745,1
60746,0
60747,1
60748,2
60749,0
60750,0
60751,1
60752,1
60753,2
60754,1
60755,1
60756,0
60757,0
60758,2
60759,0
60760,0
60761,0
60762,0
60763,1
60764,1
60765,1
60766,0
60767,2
60768,1
60769,0
60770,0
60771,0
60772,0
60773,0
60774,1
60775,1
60776,0
60777,1
60778,1
60779,0
60780,0
60781,2
60782,2
60783,1
60784,0
60785,2
60786,0
60787,0
60788,0
60789,2
60790,0
60791,0
60792,0
60793,2
60794,0
60795,2
60796,0
60797,2
60798,2
60799,0
60800,0
60801,1
60802,1
60803,1
60804,2
60805,0
60806,2
60807,1
60808,1
60809,0
60810,2
60811,2
60812,2
60813,0
60814,0
60815,1
60816,2
60817,1
60818,2
60819,1
60820,1
60821,0
60822,0
60823,0
60824,0
60825,2
60826,1
60827,2
60828,0
60829,0
60830,2
60831,0
60832,0
60833,0
60834,0
60835,0
60836,0
60837,0
60838,0
60839,0
60840,0
60841,2
60842,0
60843,1
60844,0
60845,0
60846,1
60847,0
60848,0
60849,1
60850,0
60851,0
60852,0
60853,0
60854,0
60855,0
60856,0
60857,1
60858,2
60859,0
60860,0
60861,2
60862,1
60863,2
60864,0
60865,0
60866,0
60867,2
60868,0
60869,1
60870,2
60871,0
60872,1
60873,2
60874,1
60875,1
60876,1
60877,0
60878,0
60879,0
60880,1
60881,0
60882,2
60883,2
60884,0
60885,0
60886,0
60887,1
60888,0
60889,1
60890,2
60891,2
60892,0
60893,1
60894,2
60895,1
60896,2
60897,0
60898,2
60899,2
60900,1
60901,2
60902,0
60903,0
60904,1
60905,2
60906,2
60907,2
60908,1
60909,1
60910,0
60911,1
60912,1
60913,2
60914,0
60915,0
60916,0
60917,0
60918,2
60919,0
60920,1
60921,2
60922,2
60923,0
60924,1
60925,2
60926,2
60927,1
60928,2
60929,0
60930,1
60931,2
60932,0
60933,1
60934,1
60935,0
60936,0
60937,0
60938,1
60939,0
60940,0
60941,0
60942,1
60943,1
60944,2
60945,2
60946,1
60947,0
60948,2
60949,0
60950,0
60951,2
60952,0
60953,0
60954,1
60955,0
60956,1
60957,0
60958,0
60959,0
60960,1
60961,0
60962,1
60963,1
60964,2
60965,0
60966,0
60967,0
60968,1
60969,0
60970,2
60971,0
60972,0
60973,0
60974,0
60975,0
60976,0
60977,0
60978,0
60979,0
60980,1
60981,2
60982,2
60983,0
60984,1
60985,0
60986,1
60987,2
60988,0
60989,1
60990,0
60991,1
60992,0
60993,0
60994,0
60995,0
60996,0
60997,2
60998,1
60999,0
61000,1
61001,1
61002,1
61003,1
61004,0
61005,1
61006,2
61007,1
61008,0
61009,2
61010,0
61011,2
61012,0
61013,0
61014,0
61015,0
61016,2
61017,1
61018,0
61019,1
61020,0
61021,0
61022,1
61023,1
61024,0
61025,0
61026,1
61027,1
61028,0
61029,0
61030,0
61031,0
61032,1
61033,2
61034,0
61035,0
61036,0
61037,0
61038,0
61039,1
61040,0
61041,0
61042,0
61043,0
61044,0
61045,2
61046,2
61047,0
61048,0
61049,0
61050,0
61051,2
61052,1
61053,2
61054,0
61055,2
61056,0
61057,0
61058,1
61059,0
61060,2
61061,1
61062,2
61063,0
61064,0
61065,0
61066,0
61067,0
61068,0
61069,2
61070,2
61071,1
61072,0
61073,0
61074,2
61075,2
61076,0
61077,2
61078,0
61079,0
61080,1
61081,1
61082,2
61083,1
61084,2
61085,1
61086,0
61087,0
61088,2
61089,1
61090,1
61091,1
61092,0
61093,0
61094,0
61095,0
61096,0
61097,2
61098,1
61099,2
61100,1
61101,2
61102,0
61103,1
61104,1
61105,1
61106,1
61107,2
61108,1
61109,0
61110,0
61111,2
61112,0
61113,0
61114,2
61115,1
61116,1
61117,2
61118,0
61119,2
61120,0
61121,1
61122,2
61123,0
61124,0
61125,2
61126,1
61127,2
61128,1
61129,2
61130,0
61131,0
61132,2
61133,1
61134,2
61135,1
61136,0
61137,0
61138,0
61139,2
61140,2
61141,0
61142,1
61143,2
61144,0
61145,0
61146,0
61147,0
61148,0
61149,0
61150,2
61151,2
61152,1
61153,2
61154,0
61155,1
61156,1
61157,1
61158,0
61159,1
61160,1
61161,0
61162,2
61163,1
61164,1
61165,2
61166,2
61167,0
61168,0
61169,0
61170,1
61171,1
61172,2
61173,0
61174,1
61175,2
61176,0
61177,0
61178,0
61179,1
61180,0
61181,1
61182,0
61183,0
61184,1
61185,0
61186,0
61187,0
61188,1
61189,0
61190,0
61191,1
61192,0
61193,2
61194,2
61195,0
61196,0
61197,2
61198,0
61199,2
61200,0
61201,2
61202,0
61203,2
61204,0
61205,0
61206,0
61207,2
61208,0
61209,0
61210,0
61211,2
61212,2
61213,0
61214,0
61215,0
61216,0
61217,1
61218,0
61219,1
61220,0
61221,0
61222,0
61223,0
61224,0
61225,0
61226,0
61227,0
61228,2
61229,1
61230,1
61231,1
61232,2
61233,1
61234,1
61235,2
61236,1
61237,1
61238,2
61239,2
61240,1
61241,1
61242,0
61243,0
61244,1
61245,2
61246,1
61247,1
61248,2
61249,2
61250,2
61251,2
61252,1
61253,0
61254,1
61255,2
61256,2
61257,2
61258,1
61259,2
61260,0
61261,2
61262,2
61263,1
61264,1
61265,0
61266,2
61267,1
61268,1
61269,0
61270,1
61271,0
61272,1
61273,2
61274,1
61275,2
61276,1
61277,2
61278,1
61279,2
61280,2
61281,2
61282,2
61283,1
61284,1
61285,2
61286,2
61287,1
61288,0
61289,1
61290,2
61291,1
61292,1
61293,0
61294,0
61295,2
61296,0
61297,2
61298,0
61299,0
61300,1
61301,0
61302,0
61303,2
61304,0
61305,1
61306,0
61307,1
61308,2
61309,1
61310,1
61311,0
61312,0
61313,0
61314,0
61315,2
61316,2
61317,0
61318,1
61319,1
61320,1
61321,2
61322,2
61323,1
61324,1
61325,1
61326,2
61327,2
61328,0
61329,2
61330,1
61331,0
61332,0
61333,0
61334,1
61335,0
61336,2
61337,0
61338,1
61339,0
61340,1
61341,0
61342,0
61343,1
61344,2
61345,0
61346,0
61347,1
61348,1
61349,2
61350,2
61351,1
61352,0
61353,1
61354,2
61355,2
61356,1
61357,0
61358,0
61359,2
61360,2
61361,1
61362,0
61363,2
61364,2
61365,1
61366,0
61367,1
61368,0
61369,1
61370,0
61371,0
61372,2
61373,0
61374,0
61375,0
61376,0
61377,0
61378,0
61379,2
61380,2
61381,1
61382,2
61383,1
61384,2
61385,1
61386,2
61387,0
61388,0
61389,0
61390,0
61391,1
61392,0
61393,0
61394,2
61395,2
61396,2
61397,0
61398,0
61399,0
61400,1
61401,1
61402,1
61403,2
61404,1
61405,0
61406,2
61407,1
61408,2
61409,0
61410,2
61411,2
61412,0
61413,1
61414,0
61415,2
61416,0
61417,0
61418,1
61419,0
61420,0
61421,1
61422,0
61423,1
61424,0
61425,2
61426,1
61427,0
61428,0
61429,1
61430,0
61431,0
61432,1
61433,0
61434,2
61435,1
61436,2
61437,1
61438,1
61439,2
61440,2
61441,1
61442,1
61443,1
61444,2
61445,2
61446,1
61447,2
61448,1
61449,1
61450,0
61451,0
61452,2
61453,1
61454,1
61455,1
61456,1
61457,0
61458,1
61459,2
61460,2
61461,1
61462,0
61463,0
61464,2
61465,2
61466,2
61467,2
61468,1
61469,2
61470,2
61471,2
61472,1
61473,2
61474,2
61475,2
61476,1
61477,2
61478,1
61479,2
61480,2
61481,2
61482,0
61483,0
61484,2
61485,1
61486,2
61487,1
61488,1
61489,1
61490,1
61491,0
61492,1
61493,2
61494,1
61495,2
61496,1
61497,2
61498,1
61499,1
61500,2
61501,2
61502,2
61503,1
61504,1
61505,2
61506,1
61507,2
61508,1
61509,2
61510,2
61511,1
61512,2
61513,1
61514,2
61515,0
61516,1
61517,2
61518,1
61519,1
61520,0
61521,0
61522,1
61523,1
61524,1
61525,1
61526,2
61527,1
61528,2
61529,1
61530,1
61531,1
61532,2
61533,2
61534,1
61535,1
61536,1
61537,0
61538,2
61539,2
61540,1
61541,2
61542,0
61543,0
61544,1
61545,1
61546,1
61547,1
61548,0
61549,2
61550,0
61551,1
61552,0
61553,2
61554,2
61555,1
61556,0
61557,0
61558,1
61559,2
61560,2
61561,0
61562,2
61563,0
61564,2
61565,0
61566,0
61567,0
61568,1
61569,2
61570,2
61571,1
61572,0
61573,1
61574,1
61575,2
61576,1
61577,2
61578,1
61579,1
61580,0
61581,0
61582,0
61583,0
61584,1
61585,1
61586,2
61587,2
61588,1
61589,0
61590,2
61591,0
61592,0
61593,0
61594,2
61595,2
61596,2
61597,2
61598,1
61599,0
61600,0
61601,0
61602,0
61603,1
61604,1
61605,0
61606,0
61607,0
61608,0
61609,0
61610,1
61611,0
61612,0
61613,0
61614,1
61615,0
61616,0
61617,0
61618,0
61619,0
61620,0
61621,0
61622,0
61623,0
61624,0
61625,0
61626,1
61627,0
61628,2
61629,1
61630,2
61631,0
61632,1
61633,0
61634,0
61635,2
61636,0
61637,1
61638,1
61639,0
61640,2
61641,0
61642,0
61643,2
61644,1
61645,0
61646,0
61647,0
61648,1
61649,0
61650,2
61651,1
61652,0
61653,0
61654,0
61655,0
61656,1
61657,0
61658,1
61659,0
61660,0
61661,2
61662,1
61663,2
61664,1
61665,0
61666,2
61667,2
61668,1
61669,0
61670,1
61671,0
61672,0
61673,0
61674,0
61675,0
61676,0
61677,0
61678,1
61679,0
61680,0
61681,0
61682,0
61683,2
61684,0
61685,0
61686,2
61687,0
61688,1
61689,0
61690,0
61691,0
61692,0
61693,0
61694,0
61695,0
61696,0
61697,1
61698,2
61699,0
61700,0
61701,0
61702,2
61703,2
61704,0
61705,2
61706,2
61707,1
61708,2
61709,2
61710,0
61711,1
61712,0
61713,1
61714,0
61715,1
61716,2
61717,1
61718,2
61719,1
61720,1
61721,2
61722,0
61723,2
61724,1
61725,1
61726,2
61727,1
61728,1
61729,2
61730,1
61731,2
61732,0
61733,2
61734,2
61735,1
61736,2
61737,2
61738,1
61739,0
61740,1
61741,2
61742,1
61743,0
61744,2
61745,2
61746,0
61747,0
61748,1
61749,2
61750,1
61751,2
61752,1
61753,1
61754,0
61755,0
61756,1
61757,0
61758,0
61759,2
61760,0
61761,1
61762,1
61763,0
61764,2
61765,2
61766,1
61767,2
61768,0
61769,0
61770,2
61771,1
61772,0
61773,1
61774,2
61775,1
61776,1
61777,1
61778,1
61779,0
61780,1
61781,0
61782,2
61783,0
61784,2
61785,1
61786,2
61787,2
61788,0
61789,1
61790,1
61791,1
61792,0
61793,1
61794,2
61795,1
61796,0
61797,2
61798,0
61799,2
61800,1
61801,2
61802,1
61803,0
61804,0
61805,2
61806,1
61807,1
61808,2
61809,1
61810,2
61811,2
61812,2
61813,0
61814,2
61815,0
61816,0
61817,2
61818,0
61819,2
61820,2
61821,1
61822,1
61823,0
61824,1
61825,2
61826,0
61827,1
61828,2
61829,0
61830,2
61831,1
61832,1
61833,0
61834,0
61835,1
61836,1
61837,0
61838,1
61839,1
61840,0
61841,0
61842,1
61843,1
61844,2
61845,2
61846,2
61847,1
61848,2
61849,2
61850,0
61851,1
61852,1
61853,2
61854,1
61855,2
61856,0
61857,0
61858,2
61859,2
61860,2
61861,1
61862,0
61863,0
61864,0
61865,1
61866,1
61867,2
61868,1
61869,0
61870,1
61871,1
61872,2
61873,2
61874,2
61875,2
61876,1
61877,0
61878,2
61879,1
61880,1
61881,2
61882,2
61883,1
61884,2
61885,2
61886,2
61887,1
61888,1
61889,2
61890,0
61891,0
61892,0
61893,1
61894,2
61895,1
61896,1
61897,2
61898,2
61899,0
61900,0
61901,0
61902,1
61903,1
61904,2
61905,1
61906,1
61907,0
61908,2
61909,2
61910,0
61911,2
61912,0
61913,0
61914,1
61915,1
61916,1
61917,0
61918,0
61919,0
61920,1
61921,0
61922,1
61923,1
61924,0
61925,1
61926,0
61927,2
61928,2
61929,1
61930,2
61931,1
61932,2
61933,0
61934,1
61935,1
61936,2
61937,0
61938,1
61939,1
61940,1
61941,0
61942,2
61943,2
61944,2
61945,1
61946,0
61947,0
61948,1
61949,2
61950,1
61951,1
61952,0
61953,2
61954,2
61955,2
61956,2
61957,2
61958,2
61959,2
61960,2
61961,2
61962,2
61963,0
61964,1
61965,2
61966,0
61967,1
61968,0
61969,1
61970,1
61971,2
61972,0
61973,2
61974,1
61975,0
61976,2
61977,2
61978,1
61979,1
61980,2
61981,2
61982,0
61983,0
61984,0
61985,0
61986,0
61987,1
61988,1
61989,0
61990,0
61991,1
61992,1
61993,2
61994,1
61995,0
61996,2
61997,2
61998,1
61999,0
62000,1
62001,2
62002,0
62003,0
62004,0
62005,1
62006,1
62007,1
62008,0
62009,2
62010,1
62011,1
62012,0
62013,2
62014,0
62015,1
62016,0
62017,2
62018,2
62019,0
62020,0
62021,2
62022,0
62023,2
62024,0
62025,0
62026,1
62027,1
62028,0
62029,0
62030,0
62031,0
62032,0
62033,1
62034,0
62035,0
62036,2
62037,0
62038,0
62039,0
62040,0
62041,0
62042,0
62043,2
62044,1
62045,2
62046,2
62047,0
62048,0
62049,0
62050,0
62051,0
62052,2
62053,2
62054,2
62055,2
62056,2
62057,2
62058,2
62059,2
62060,0
62061,0
62062,2
62063,0
62064,2
62065,0
62066,0
62067,2
62068,1
62069,1
62070,2
62071,2
62072,0
62073,2
62074,2
62075,2
62076,0
62077,1
62078,1
62079,2
62080,1
62081,2
62082,2
62083,1
62084,2
62085,0
62086,2
62087,2
62088,2
62089,2
62090,0
62091,1
62092,0
62093,0
62094,0
62095,0
62096,0
62097,0
62098,0
62099,1
62100,1
62101,0
62102,2
62103,0
62104,2
62105,0
62106,2
62107,1
62108,0
62109,2
62110,0
62111,1
62112,2
62113,0
62114,0
62115,0
62116,0
62117,0
62118,0
62119,0
62120,0
62121,1
62122,1
62123,0
62124,0
62125,2
62126,0
62127,2
62128,0
62129,0
62130,2
62131,1
62132,1
62133,0
62134,0
62135,1
62136,1
62137,2
62138,0
62139,0
62140,0
62141,0
62142,2
62143,1
62144,0
62145,0
62146,0
62147,2
62148,0
62149,0
62150,1
62151,1
62152,0
62153,1
62154,0
62155,0
62156,0
62157,1
62158,0
62159,1
62160,2
62161,1
62162,2
62163,2
62164,1
62165,2
62166,2
62167,0
62168,2
62169,1
62170,1
62171,1
62172,1
62173,1
62174,1
62175,1
62176,2
62177,0
62178,2
62179,1
62180,1
62181,0
62182,1
62183,1
62184,0
62185,2
62186,1
62187,1
62188,2
62189,1
62190,0
62191,2
62192,2
62193,1
62194,2
62195,0
62196,1
62197,1
62198,2
62199,0
62200,0
62201,1
62202,1
62203,0
62204,1
62205,2
62206,0
62207,0
62208,0
62209,2
62210,0
62211,2
62212,1
62213,2
62214,2
62215,1
62216,2
62217,2
62218,1
62219,1
62220,1
62221,1
62222,2
62223,1
62224,2
62225,1
62226,0
62227,2
62228,2
62229,1
62230,1
62231,2
62232,2
62233,0
62234,0
62235,2
62236,1
62237,2
62238,2
